url,label,y_pred_url,y_proba_url
http://41.216.189.163/bins/Labelloperc80.arc,1,1,1.0
https://yale.edu,0,0,0.4672222222222222
https://docs.google.com/drawings/d/1wLi66UnqQQryL9nSHcgO58WoYv3GiTYf9PZbFoCE7dg/edit,1,1,0.9855555555555556
http://parking.fine25.top/i/,1,1,0.9983333333333334
https://roshan-pokharel.github.io/javascript-amazon-project-main/tracking.html,1,1,0.9
https://ft.com,0,0,0.4922222222222222
http://176.65.149.4/bins/Demon.spc,1,1,1.0
http://metamask.tasheeltheqa.com/,1,1,0.9983333333333334
https://adobe.com,0,0,0.1367222222222222
http://182.117.30.31:43003/bin.sh,1,1,1.0
http://roblox.com.ml/communities/9199672745/Cherrys-Group,1,1,1.0
https://tinyurl.com/5499v4ej,1,0,0.4570555555555555
http://222.127.156.114:37970/bin.sh,1,1,1.0
https://qnvfwas.cn/Login,1,1,0.969
https://share.google,0,0,0.6643333333333333
https://openai.com,0,0,0.4880555555555556
https://cloudfront.net,0,1,0.81
https://docs.google.com/drawings/d/1nMKUAyUSF_0-MNKDjL95L1HfScnqIVAb1ieHC6IpYEA/edit,1,1,0.9855555555555556
http://allegrolokalnie.pl-oferta43901.cfd,1,1,1.0
https://meetup.com,0,0,0.2125555555555555
https://rbfcu-star.azurewebsites.net/(S(cyweofi4vww41hiae4a0pnjs))/Main/Login,1,1,0.9133333333333334
https://kucainlugina.webflow.io/,1,1,0.9905555555555556
https://docs.google.com/drawings/d/1cH3eMJamhlCSV_aldED0rhuc-FeIim1hccpj6OVKB-g/edit,1,1,0.9855555555555556
https://bellsouth-att-sign-in-c72b5b.webflow.io/,1,1,0.9933333333333334
https://afemaicollegeonline.com/web/,1,1,0.932
https://forbes.com,0,0,0.1542222222222222
http://213.209.143.176/arm,1,1,0.9885
https://docs.google.com/drawings/d/1cresS_AzDuyz2QX3XSDbtYSS3P0sUAgLKyFY7ls0TBs/edit,1,1,0.9855555555555556
https://themeisle.com,0,0,0.5971666666666666
https://sbc-verifier-sign-in-f8f1dd.webflow.io/,1,1,0.9933333333333334
https://docs.google.com/presentation/d/e/2PACX-1vT_qm8ypBuLqVT-6XoeE8ve_ZEViafHotcbg_-iXxTAujD3kBV89LM-2Lw5q9ZBxz4WoOll-8MTMtQE/pub,1,1,0.9855555555555556
https://bellsouth-att-sign-in-3f84be.webflow.io/,1,1,0.9933333333333334
https://roblox.com.ly/users/9936545468/profile,1,1,0.9083333333333332
http://219.155.210.179:44140/i,1,1,0.9988888888888888
https://xex.iddigtl.biz.id/x/f/pin.html,1,1,0.9933333333333334
https://player.vimeo.com,0,1,0.9566666666666666
http://allegrolokalnie.67013.click,1,1,1.0
https://www.colisdirectpro.com/,1,1,0.9872222222222224
http://b45042.com/casino,1,1,0.959
https://docs.google.com/drawings/d/1Mhdafi21_wACAaUXvB9upvJFkadU8SPFI8gkvrokcf8/edit,1,1,0.9855555555555556
https://allegrolokalnie.pl-oferta7883453.icu,1,1,1.0
https://kernel.org,0,0,0.3220555555555555
http://www.b45070.com/egame,1,1,1.0
https://mssfues.cn/Login,1,1,0.954
https://miit.gov.cn,0,1,0.8284999999999999
http://umblvoo.cn/Login/,1,1,0.969
https://mon-crenau-relay-2025.com/index.php,1,1,0.984
http://allegrolokalnie.pl-oferta9034305-ipad-pro-13-m4-wifi-cellular.sbs,1,1,1.0
https://claryn.cloudrift.ru/rk0a7erg,1,1,0.9833333333333334
https://docs.google.com/drawings/d/10zvcT8Ip1rfJcvJGTad04VOb8Na4nZ8iuJro6UF6Ix8/edit,1,1,0.9855555555555556
https://weird.twirl-pane.ru/d081sv9k,1,1,0.9833333333333334
http://45.153.34.209/bins/ppc,1,1,0.9988888888888888
https://wrightpattcuappissue.weebly.com/,1,1,1.0
https://elsevier.com,0,0,0.3730555555555556
https://docs.google.com/drawings/d/17u6HnZ6Mq3WG36EMI98wCRcbKzhdgh-YOvJZF1t_e88/edit,1,1,0.9855555555555556
https://docs.google.com/drawings/d/1RbSKvhsomxOaYBrj3VWLQoAFUpRT6_RUh9Z3ucTg8Gk/edit,1,1,0.9855555555555556
http://58.255.43.17:43810/i,1,1,1.0
https://afemaicollegeonline.com/web,1,1,0.852
https://howling-megabyte-raspy.on-fleek.app/guyis.html/,1,1,1.0
http://221.15.186.225:33937/bin.sh,1,1,1.0
http://allegro.1521.click,1,1,0.9768333333333332
http://91.92.243.183/slovsdih/armv5l,1,1,1.0
https://nginx.com,0,0,0.5731666666666666
http://mcnteplo24net.sbs,1,1,0.9623333333333334
http://raiffasenb.ru/bins.sh,1,0,0.7440000000000001
http://tiktokshop.code.blog/,1,1,0.931
http://allegrolokalnie.1521.click,1,1,0.9983333333333334
https://b45078.com/poker/186/,1,1,0.9883888888888888
https://imlines-update.appwrite.network/#ddennypfmold@163.com,1,1,0.96
https://systeme-programmation-packet.info/,1,1,0.9745
https://docs.google.com/drawings/d/1VrZtMZJFZs0abeRKbEG_RDz959Z93ZYwJCay5koUbqs/edit,1,1,0.9855555555555556
https://www.assistance-amelienligne.com/,1,1,1.0
https://whitehouse.gov,0,1,0.9426666666666668
https://seur.com-nyr.vip/es,1,1,0.9356666666666666
https://linkedin.com,0,0,0.3390555555555556
https://uu.edu.et/CH/Identifizierung/CSS/,1,1,0.9572222222222224
